,antecedent,consequent,support,confidence
0,[26],[29],0.3333333333333333,1.0
1,[31],[25],0.19027777777777777,0.6097922848664687
2,[25],[31],0.19027777777777777,0.5708333333333333
3,[2],[20],0.16666666666666666,0.5
4,[21],[19],0.16666666666666666,0.5
5,[16],[20],0.16666666666666666,0.5
6,[0],[20],0.16666666666666666,0.5
7,[24],[19],0.16666666666666666,0.5
8,[20],[29],0.16666666666666666,0.3333333333333333
9,[20],[16],0.16666666666666666,0.3333333333333333
10,[0],[28],0.14845679012345678,0.44537037037037036
11,[31],[19],0.14320987654320988,0.4589515331355094
12,[25],[28],0.14305555555555555,0.42916666666666664
13,[10],[19],0.125,0.5
14,[9],[19],0.125,0.5
15,[10],[20],0.125,0.5
16,[19],[12],0.125,0.25
17,[18],[31],0.12407407407407407,0.37222222222222223
18,[22],[24],0.1111111111111111,0.3333333333333333
19,[24],[0],0.1111111111111111,0.3333333333333333
20,[1],[16],0.1111111111111111,0.3333333333333333
21,[22],[2],0.1111111111111111,0.3333333333333333
22,[25],[0],0.1111111111111111,0.3333333333333333
23,[22],[25],0.1111111111111111,0.3333333333333333
24,[17],[21],0.1111111111111111,0.3333333333333333
25,[23],[25],0.1111111111111111,0.3333333333333333
26,[4],[28],0.1037037037037037,0.5185185185185185
27,[5],[19],0.1,0.5
28,[19],[7],0.1,0.2
29,[23],[28],0.09537037037037037,0.28611111111111115
30,"[2, 31]",[25],0.09513888888888888,0.6097922848664687
31,"[25, 31]",[19],0.08935185185185185,0.46958637469586373
32,"[13, 26]",[29],0.08333333333333333,1.0
33,"[14, 26]",[29],0.08333333333333333,1.0
34,[10],[21],0.08333333333333333,0.3333333333333333
35,[13],[17],0.08333333333333333,0.3333333333333333
36,[12],[21],0.08333333333333333,0.3333333333333333
37,[10],[18],0.08333333333333333,0.3333333333333333
38,[18],[9],0.08333333333333333,0.25
39,[23],[8],0.08333333333333333,0.25
40,[21],[12],0.08333333333333333,0.25
41,[28],[10],0.08009259259259259,0.24331926863572434
42,[15],[28],0.07592592592592592,0.3037037037037037
43,"[0, 25]",[28],0.07453703703703704,0.6708333333333334
44,"[0, 19]",[28],0.07438271604938272,0.44629629629629636
45,[4],[1],0.06666666666666667,0.3333333333333333
46,[5],[24],0.06666666666666667,0.3333333333333333
47,[5],[25],0.06666666666666667,0.3333333333333333
48,[3],[18],0.06666666666666667,0.3333333333333333
49,[3],[17],0.06666666666666667,0.3333333333333333
50,[23],[5],0.06666666666666667,0.2
51,[17],[4],0.06666666666666667,0.2
52,[17],[7],0.06666666666666667,0.2
53,[2],[28],0.06620370370370371,0.19861111111111113
54,"[21, 28]",[20],0.056095679012345676,0.4798679867986798
55,"[1, 22]",[20],0.05555555555555555,0.5
56,"[0, 17]",[20],0.05555555555555555,0.5
57,"[1, 24]",[19],0.05555555555555555,0.5
58,"[16, 26]",[20],0.05555555555555555,0.5
59,"[2, 24]",[19],0.05555555555555555,0.5
60,"[0, 19]",[29],0.05555555555555555,0.3333333333333333
61,"[1, 19]",[17],0.05555555555555555,0.3333333333333333
62,"[20, 24]",[17],0.05555555555555555,0.3333333333333333
63,"[20, 24]",[0],0.05555555555555555,0.3333333333333333
64,"[20, 22]",[18],0.05555555555555555,0.3333333333333333
65,"[4, 28]",[25],0.052083333333333336,0.5022321428571429
66,"[18, 31]",[24],0.05185185185185185,0.417910447761194
67,[7],[10],0.05,0.25
68,[4],[10],0.05,0.25
69,[9],[6],0.05,0.2
70,"[17, 28]",[0],0.04938271604938271,0.4584527220630372
71,"[10, 25]",[31],0.049074074074074076,0.5888888888888889
72,"[14, 31]",[20],0.04814814814814815,0.5492957746478873
73,"[24, 28]",[9],0.04722222222222222,0.2537313432835821
74,"[15, 28]",[24],0.044444444444444446,0.5853658536585367
75,"[18, 31]",[7],0.04351851851851852,0.35074626865671643
76,"[8, 25]",[31],0.043055555555555555,0.5166666666666667
77,"[2, 9]",[19],0.041666666666666664,0.5
78,"[0, 11]",[19],0.041666666666666664,0.5
79,"[10, 18]",[20],0.041666666666666664,0.5
80,"[15, 20]",[16],0.041666666666666664,0.3333333333333333
81,"[1, 19]",[12],0.041666666666666664,0.25
82,"[19, 22]",[11],0.041666666666666664,0.25
83,"[1, 20]",[12],0.041666666666666664,0.25
84,"[17, 20]",[12],0.041666666666666664,0.25
85,"[19, 23]",[8],0.041666666666666664,0.25
86,"[1, 4]",[28],0.03935185185185185,0.5902777777777778
87,"[0, 4]",[28],0.03935185185185185,0.5902777777777778
88,"[1, 7]",[31],0.03904320987654321,0.5856481481481481
89,"[23, 31]",[1],0.03904320987654321,0.30778588807785884
90,"[24, 31]",[1],0.03896604938271605,0.3200253485424588
91,"[18, 25]",[0],0.037037037037037035,0.3333333333333333
92,"[1, 23]",[25],0.037037037037037035,0.3333333333333333
93,"[2, 22]",[26],0.037037037037037035,0.3333333333333333
94,"[1, 26]",[22],0.037037037037037035,0.3333333333333333
95,"[1, 24]",[23],0.037037037037037035,0.3333333333333333
96,"[18, 28]",[1],0.03518518518518519,0.36421725239616615
97,"[3, 28]",[21],0.03449074074074074,0.3325892857142857
98,"[5, 21]",[19],0.03333333333333333,0.5
99,"[1, 5]",[19],0.03333333333333333,0.5
100,"[2, 5]",[19],0.03333333333333333,0.5
101,"[6, 20]",[2],0.03333333333333333,0.3333333333333333
102,"[3, 19]",[0],0.03333333333333333,0.3333333333333333
103,"[19, 21]",[3],0.03333333333333333,0.2
104,"[11, 18]",[31],0.03209876543209877,0.38518518518518524
105,"[10, 14]",[20],0.03125,0.5
106,"[7, 9]",[31],0.028703703703703703,0.5740740740740741
107,"[13, 18]",[24],0.027777777777777776,0.3333333333333333
108,"[1, 8]",[16],0.027777777777777776,0.3333333333333333
109,"[15, 23]",[0],0.027777777777777776,0.3333333333333333
110,"[12, 23]",[26],0.027777777777777776,0.3333333333333333
111,"[11, 17]",[1],0.027777777777777776,0.3333333333333333
112,"[15, 22]",[26],0.027777777777777776,0.3333333333333333
113,"[13, 25]",[16],0.027777777777777776,0.3333333333333333
114,"[11, 25]",[16],0.027777777777777776,0.3333333333333333
115,"[10, 21]",[1],0.027777777777777776,0.3333333333333333
116,"[2, 11]",[23],0.027777777777777776,0.3333333333333333
117,"[14, 23]",[1],0.027777777777777776,0.3333333333333333
118,"[16, 24]",[8],0.027777777777777776,0.25
119,"[17, 29]",[12],0.027777777777777776,0.25
120,"[1, 31]",[11],0.027160493827160494,0.27848101265822783
121,[30],[24],0.025308641975308643,1.0
122,"[3, 12]",[19],0.025,0.5
123,"[8, 20]",[4],0.025,0.2
124,"[11, 20]",[4],0.025,0.2
125,"[21, 31]",[10],0.024228395061728396,0.2616666666666667
126,"[6, 9]",[31],0.02345679012345679,0.46913580246913583
127,"[6, 26]",[22],0.022222222222222223,0.33333333333333337
128,"[1, 4]",[23],0.022222222222222223,0.33333333333333337
129,"[6, 25]",[16],0.022222222222222223,0.33333333333333337
130,"[4, 21]",[16],0.022222222222222223,0.33333333333333337
131,"[0, 3]",[25],0.022222222222222223,0.33333333333333337
132,"[6, 17]",[1],0.022222222222222223,0.33333333333333337
133,"[7, 21]",[25],0.022222222222222223,0.33333333333333337
134,"[1, 4]",[21],0.022222222222222223,0.33333333333333337
135,"[8, 14]",[31],0.021913580246913582,0.3506172839506173
136,"[11, 15]",[21],0.020833333333333332,0.3333333333333333
137,"[11, 12]",[23],0.020833333333333332,0.3333333333333333
138,"[10, 14]",[26],0.020833333333333332,0.3333333333333333
139,"[2, 13]",[10],0.020833333333333332,0.25
140,"[10, 21]",[14],0.020833333333333332,0.25
141,"[5, 8]",[28],0.018827160493827162,0.3765432098765432
142,"[4, 11]",[18],0.016666666666666666,0.3333333333333333
143,"[4, 13]",[23],0.016666666666666666,0.3333333333333333
144,"[7, 15]",[29],0.016666666666666666,0.3333333333333333
145,"[5, 12]",[25],0.016666666666666666,0.3333333333333333
146,"[6, 10]",[23],0.016666666666666666,0.3333333333333333
147,"[6, 11]",[18],0.016666666666666666,0.3333333333333333
148,"[3, 13]",[24],0.016666666666666666,0.3333333333333333
149,"[6, 26]",[8],0.016666666666666666,0.25
