,antecedent,consequent,support,confidence
0,[29],[26],0.3333333333333333,1.0
1,[28],[24],0.18611111111111112,0.5654008438818565
2,[24],[28],0.18611111111111112,0.5583333333333333
3,[0],[20],0.16666666666666666,0.5
4,[29],[20],0.16666666666666666,0.5
5,[2],[19],0.16666666666666666,0.5
6,[23],[19],0.16666666666666666,0.5
7,[20],[22],0.16666666666666666,0.3333333333333333
8,[20],[25],0.16666666666666666,0.3333333333333333
9,[19],[17],0.16666666666666666,0.3333333333333333
10,[31],[23],0.12685185185185185,0.4065281899109792
11,[9],[19],0.125,0.5
12,[28],[16],0.12484567901234568,0.3792780121894046
13,[7],[31],0.11712962962962963,0.5856481481481481
14,[28],[22],0.11689814814814815,0.35513361462728554
15,[22],[28],0.11689814814814815,0.3506944444444445
16,"[17, 29]",[26],0.1111111111111111,1.0
17,[17],[24],0.1111111111111111,0.3333333333333333
18,[24],[17],0.1111111111111111,0.3333333333333333
19,[16],[23],0.1111111111111111,0.3333333333333333
20,[16],[1],0.1111111111111111,0.3333333333333333
21,[22],[0],0.1111111111111111,0.3333333333333333
22,[24],[18],0.1111111111111111,0.3333333333333333
23,[25],[18],0.1111111111111111,0.3333333333333333
24,[25],[17],0.1111111111111111,0.3333333333333333
25,[24],[23],0.1111111111111111,0.3333333333333333
26,[0],[17],0.1111111111111111,0.3333333333333333
27,[2],[16],0.1111111111111111,0.3333333333333333
28,[3],[28],0.1037037037037037,0.5185185185185185
29,[28],[3],0.1037037037037037,0.3150492264416315
30,[28],[4],0.1037037037037037,0.3150492264416315
31,"[20, 25]",[31],0.10092592592592593,0.6055555555555556
32,[7],[20],0.1,0.5
33,[5],[20],0.1,0.5
34,[19],[7],0.1,0.2
35,"[19, 28]",[24],0.09583333333333334,0.5534759358288771
36,[12],[28],0.09305555555555556,0.37222222222222223
37,[13],[28],0.08425925925925926,0.337037037037037
38,"[10, 29]",[26],0.08333333333333333,1.0
39,"[10, 26]",[29],0.08333333333333333,1.0
40,[15],[17],0.08333333333333333,0.3333333333333333
41,[10],[1],0.08333333333333333,0.3333333333333333
42,[24],[11],0.08333333333333333,0.25
43,[16],[11],0.08333333333333333,0.25
44,[23],[8],0.08333333333333333,0.25
45,[24],[9],0.08333333333333333,0.25
46,[17],[12],0.08333333333333333,0.25
47,[21],[9],0.08333333333333333,0.25
48,[17],[8],0.08333333333333333,0.25
49,[18],[14],0.08333333333333333,0.25
50,[18],[12],0.08333333333333333,0.25
51,"[0, 28]",[24],0.07391975308641975,0.497920997920998
52,[17],[3],0.06666666666666667,0.2
53,[29],[3],0.06666666666666667,0.2
54,"[21, 25]",[31],0.06342592592592593,0.5708333333333334
55,[10],[15],0.0625,0.25
56,"[19, 23]",[31],0.0595679012345679,0.3574074074074074
57,"[22, 24]",[20],0.05555555555555555,0.5
58,"[1, 21]",[20],0.05555555555555555,0.5
59,"[16, 25]",[19],0.05555555555555555,0.5
60,"[22, 25]",[20],0.05555555555555555,0.5
61,"[18, 24]",[19],0.05555555555555555,0.5
62,"[20, 25]",[17],0.05555555555555555,0.3333333333333333
63,"[16, 20]",[29],0.05555555555555555,0.3333333333333333
64,"[17, 19]",[25],0.05555555555555555,0.3333333333333333
65,"[20, 26]",[22],0.05555555555555555,0.3333333333333333
66,"[19, 21]",[2],0.05555555555555555,0.3333333333333333
67,"[20, 29]",[22],0.05555555555555555,0.3333333333333333
