,antecedent,consequent,support,confidence
0,[49],[55],0.9962453066332916,0.9996860282574568
1,[55],[26],0.9949937421777222,0.9953051643192489
2,[55],[37],0.9915519399249061,0.9918622848200312
3,[57],[49],0.9818523153942428,0.9965068275643061
4,[49],[57],0.9818523153942428,0.9852433281004709
5,[57],[37],0.9774718397997497,0.9920609717370593
6,[49],[33],0.9662077596996246,0.9695447409733124
7,[55],[4],0.9621401752190237,0.9624413145539905
8,[63],[57],0.945244055068836,1.0
9,[55],[53],0.9449311639549437,0.945226917057903
10,[31],[37],0.9439924906132666,0.9924342105263158
11,"[31, 55]",[37],0.9436795994993742,0.9924317209608424
12,"[55, 63]",[26],0.9424280350438048,0.9973509933774835
13,"[37, 49]",[31],0.9411764705882353,0.9522000633111745
14,"[45, 49]",[55],0.9389862327909887,0.9996668887408394
15,[53],[37],0.9374217772215269,0.9917245945051307
16,"[45, 49]",[33],0.9311639549436797,0.9913391072618255
17,[57],[53],0.9305381727158949,0.9444268021594157
18,"[31, 33]",[26],0.9195869837296621,0.9986408426775398
19,"[55, 59]",[53],0.9145807259073843,0.9552287581699346
20,"[31, 55]",[59],0.9114518147684606,0.9585389930898323
21,"[26, 63]",[31],0.9017521902377973,0.9565217391304348
22,[6],[55],0.898936170212766,0.9996520528879611
23,"[31, 63]",[37],0.896433041301627,0.9927234927234928
24,[55],[0],0.8882978723404256,0.8885758998435055
25,"[26, 53]",[45],0.8832916145181476,0.9391217564870259
26,[22],[33],0.8742177722152691,0.9769230769230769
27,"[33, 53]",[31],0.8720275344180225,0.9531463748290013
28,"[22, 33]",[49],0.8710888610763454,0.9964209019327129
29,"[4, 6]",[49],0.859511889862328,0.9970961887477314
30,[59],[22],0.8566958698372966,0.8947712418300653
31,[41],[26],0.8125782227784731,0.9942572741194489
32,"[41, 55]",[26],0.8122653316645807,0.9942550746840291
33,[61],[57],0.8085106382978723,0.9821360699353857
34,[41],[33],0.7900500625782227,0.9666921898928025
35,[14],[55],0.7819148936170213,0.9996
36,"[61, 63]",[26],0.7787859824780976,0.9967961553864638
37,"[61, 63]",[33],0.7562578222778473,0.9679615538646377
38,"[26, 33]",[14],0.7478097622027534,0.7749675745784695
39,[63],[69],0.733729662077597,0.7762330354187356
40,"[0, 63]",[39],0.7334167709637046,0.8671846096929338
41,"[6, 14]",[55],0.7130788485607009,0.999561403508772
42,"[31, 45]",[43],0.7124530663329162,0.7969898494924746
43,"[49, 69]",[33],0.7049436795994993,0.9607675906183367
44,"[53, 71]",[31],0.6996245306633292,0.9555555555555555
45,"[26, 45]",[69],0.6980600750938674,0.7441627751834556
