,antecedent,consequent,support,confidence
0,[12],[1],0.13955895460165033,0.8609435970202199
1,[1],[12],0.13955895460165033,0.8191022612217348
2,[11],[1],0.13800638279520427,0.8836524300441826
3,[7],[62],0.12087059026479975,0.8156771439658518
4,[20],[32],0.12072683361605474,0.8186781048937414
5,[11],[12],0.11986429372358472,0.7674889543446244
6,[5],[21],0.11885799718236968,0.8000774143603638
7,[2],[30],0.11880049452287168,0.9410157139603735
8,"[1, 11]",[12],0.11696040941893562,0.8475
9,[18],[36],0.11514907564474856,0.7328453796889295
10,[7],[19],0.11468905436876456,0.7739619712844393
11,[38],[20],0.11411402777378454,0.701980898478953
12,[36],[16],0.11092263017164544,0.6386359874193015
13,[23],[30],0.10387855438314023,0.9103048626858151
14,"[5, 33]",[21],0.10298726316092119,0.8844444444444445
15,[30],[37],0.10091716741899313,0.6080027715226053
16,"[0, 7]",[19],0.09936459561254708,0.8988296488946684
17,"[5, 67]",[30],0.09913458497455507,0.9443987948507258
18,"[9, 51]",[33],0.09878956901756707,0.8574993760918392
19,"[2, 9]",[30],0.09853080704982606,0.9797026872498571
20,[65],[12],0.09812828843334004,0.9402203856749312
21,[25],[9],0.09726574854087001,0.8610333418172563
22,"[5, 30]",[2],0.09637445731865099,0.8411543287327479
23,[8],[66],0.09441936689571892,0.6429130775254501
24,"[30, 40]",[24],0.0937293349817429,0.8789431113507684
25,"[9, 31]",[24],0.0934705730140019,0.8650878126663119
26,[28],[23],0.09303930306776688,0.8902338376891333
27,[2],[40],0.09289554641902188,0.7358232748804373
28,"[11, 62]",[63],0.09266553578102987,0.9264156366772062
29,[34],[24],0.09134297461257583,0.9641881638846737
30,"[5, 21]",[51],0.09102670998533682,0.7658442186744074
31,"[12, 51]",[30],0.08976165147638078,0.9671623296158611
32,"[1, 7]",[62],0.08935913285989477,0.83977303431505
33,"[2, 9]",[40],0.08861159828642075,0.8810748999428245
34,[9],[22],0.08849659296742474,0.650190114068441
35,"[2, 34]",[30],0.08841033897817774,0.9846301633045149
36,[10],[66],0.08797906903194273,0.6355140186915889
37,[28],[67],0.08634024323624967,0.8261348005502063
38,[35],[2],0.08619648658750467,0.6118367346938776
39,"[34, 67]",[24],0.08608148126850867,0.9787512258908141
40,"[7, 62]",[60],0.08570771398177165,0.7090865842055185
41,[24],[65],0.08544895201403065,0.5988313520048357
42,"[9, 53]",[40],0.08441390414306661,0.9101053936763794
43,"[12, 34]",[30],0.08148126850866852,0.9843695727683223
44,"[19, 21]",[31],0.08104999856243351,0.9200391644908616
45,"[9, 53]",[23],0.08001495069146948,0.8626782393056417
46,"[5, 10]",[64],0.07886489750150945,0.9186202277294039
47,"[9, 28]",[67],0.07817486558753342,0.8816472114137484
48,"[5, 11]",[64],0.0776285903223024,0.8579599618684461
49,"[5, 34]",[30],0.0775135850033064,0.9850200949945196
50,"[37, 67]",[8],0.07708231505707139,0.887160820648577
51,"[19, 24]",[8],0.07673729910008338,0.9467896417169209
52,"[22, 33]",[67],0.07593226186711136,0.8880295897780768
53,"[9, 24]",[22],0.0742934360714183,0.7106710671067107
54,"[23, 39]",[33],0.07383341479543429,0.9869331283627978
55,"[19, 62]",[66],0.07383341479543429,0.7109634551495017
56,"[28, 40]",[25],0.07345964750869728,0.885001731901628
57,"[19, 30]",[9],0.07176331905350622,0.7853996224040276
58,"[10, 35]",[39],0.07061326586354619,0.7191800878477306
59,"[3, 35]",[21],0.06960696932233115,0.9016759776536312
60,"[25, 31]",[23],0.06937695868433916,0.8064839572192515
61,"[2, 3]",[67],0.06885943474885714,0.9747659747659749
62,"[35, 67]",[7],0.06819815416463011,0.6988803771361226
63,"[28, 30]",[49],0.0675943762399011,0.6808572256009267
64,"[24, 28]",[6],0.06733561427216009,0.7043609022556391
65,"[25, 40]",[35],0.06716310629366608,0.6765131769475817
66,"[28, 49]",[51],0.06563928581696904,0.9500624219725345
67,"[1, 37]",[21],0.06540927517897703,0.8890191481047285
68,"[0, 35]",[5],0.06446048129726,0.8004284184219921
69,"[23, 49]",[40],0.06293666082056296,0.8487785963551765
70,[54],[25],0.060492797791897875,0.7392832044975404
71,"[8, 66]",[0],0.060492797791897875,0.6406820950060902
72,"[3, 34]",[12],0.06037779247290187,0.9859154929577464
73,[9],[32],0.06029153848365487,0.4429657794676806
74,"[22, 25]",[1],0.06014778183490987,0.6987307949231797
75,"[9, 51]",[43],0.06000402518616486,0.5208385325680059
76,[49],[5],0.05991777119691786,0.7327707454289732
77,"[31, 57]",[24],0.05965900922917685,0.8064516129032258
78,"[2, 60]",[30],0.059544003910180845,0.9723004694835681
79,"[3, 9]",[19],0.057905178114487796,0.8537515896566341
80,"[7, 9]",[1],0.05781892412524079,0.9195244627343393
81,"[19, 35]",[25],0.056553865616284754,0.4943453128926866
82,"[9, 10]",[7],0.05643886029728875,0.8685840707964602
83,"[34, 67]",[64],0.055633823064316724,0.6325596600196143
84,[8],[17],0.055576320404818726,0.3784259984338293
85,"[28, 46]",[12],0.0550012938098387,0.7856262833675565
86,[55],[15],0.054915039820591705,0.9095238095238096
87,"[30, 43]",[38],0.05459877519335269,0.8612244897959184
88,"[6, 37]",[11],0.05454127253385469,0.7755519215044971
89,"[19, 23]",[65],0.05413875391736868,0.8832082551594747
90,"[2, 38]",[24],0.05370748397113367,0.963383187209902
91,"[25, 30]",[63],0.053333716684396654,0.5734157650695518
92,"[38, 54]",[20],0.052844944078663636,0.9208416833667334
93,[59],[42],0.052384922802679625,0.6793437733035049
94,"[28, 40]",[11],0.0515223829102096,0.6207135434707309
95,"[1, 58]",[12],0.051407377591213596,0.9664864864864865
96,"[23, 64]",[9],0.05126362094246859,0.9330193615907902
97,"[53, 63]",[30],0.05114861562347259,0.9927455357142857
98,"[21, 61]",[58],0.05109111296397458,0.8858424725822532
99,"[2, 61]",[24],0.05037232972024956,0.9684908789386402
100,"[23, 33]",[10],0.05022857307150456,0.531973203410475
101,"[43, 61]",[18],0.04991230844426555,0.8957688338493293
102,"[7, 24]",[23],0.04879100658405451,0.7339965397923874
103,"[12, 37]",[57],0.04864724993530951,0.602135231316726
104,"[6, 61]",[5],0.0484172392973175,0.9847953216374269
105,"[53, 63]",[21],0.04807222334032949,0.9330357142857142
106,"[18, 66]",[5],0.04787096403208648,0.9214167127836191
107,"[2, 37]",[38],0.04784221270233748,0.5154894671623296
108,"[25, 67]",[10],0.047065926799114456,0.5903353768481788
109,"[0, 22]",[5],0.04669215951237745,0.9878345498783455
110,[42],[23],0.04631839222564044,0.4727112676056338
111,"[5, 43]",[22],0.045657111641413416,0.8232244686365993
112,"[30, 31]",[29],0.04557085765216641,0.3865853658536585
113,"[2, 54]",[24],0.044075788505218365,0.9739517153748412
114,"[34, 57]",[23],0.04370202121848135,0.866096866096866
115,"[8, 26]",[9],0.04364451855898335,0.9452054794520548
116,"[45, 54]",[28],0.04318449728299934,0.64270432178006
117,"[17, 40]",[26],0.04281072999626233,0.7975361542581682
118,"[10, 63]",[53],0.042379460050027316,0.3393967303707115
119,"[25, 46]",[38],0.0420631954227883,0.6508007117437722
120,"[18, 23]",[28],0.0420344440930393,0.8744019138755981
121,"[29, 31]",[67],0.0420056927632903,0.8474477958236659
122,"[12, 26]",[2],0.0418619361145453,0.9186119873817036
123,"[9, 45]",[32],0.04145941749805929,0.6426024955436721
124,"[3, 46]",[23],0.04125815818981628,0.9801912568306012
125,"[8, 43]",[37],0.040769385584083266,0.8475791990436342
126,"[5, 43]",[61],0.04068313159483626,0.7335406946604458
127,"[42, 46]",[9],0.04002185101060924,0.93048128342246
128,"[47, 67]",[37],0.03930306776688422,0.9440607734806631
129,"[6, 32]",[40],0.039159311118139216,0.8815533980582524
130,"[6, 22]",[29],0.0387855438314022,0.5011144130757801
131,"[24, 61]",[38],0.03858428452315919,0.7055730809674027
132,"[0, 39]",[37],0.038498030533912195,0.6468599033816426
133,"[31, 47]",[33],0.03841177654466519,0.9758948137326515
134,"[23, 29]",[25],0.03838302521491619,0.891188251001335
135,"[51, 66]",[41],0.038296771225669185,0.4691792884818598
136,"[0, 37]",[51],0.038268019895920186,0.9204702627939142
137,"[9, 47]",[31],0.038268019895920186,0.8008423586040914
138,"[5, 47]",[51],0.03812426324717518,0.9880774962742177
139,"[49, 65]",[22],0.038038009257928176,0.7696335078534031
140,"[49, 59]",[51],0.03795175526868118,0.9947249434815374
141,"[23, 47]",[5],0.037635490641442164,0.7176535087719298
142,"[17, 67]",[63],0.03723297202495615,0.6822971548998946
143,"[35, 59]",[1],0.03671544808947414,0.8886569241475296
144,"[1, 33]",[20],0.036686696759725135,0.3231197771587744
145,"[32, 63]",[17],0.03628417814323912,0.9151559100797679
146,"[16, 33]",[18],0.03614042149449412,0.8031948881789137
147,"[42, 45]",[47],0.035737902878008106,0.563718820861678
148,"[46, 47]",[21],0.03496161697478509,0.6850704225352113
149,"[16, 24]",[36],0.034559098358299074,0.7954996690933157
150,"[46, 64]",[25],0.034357839050056065,0.9164110429447854
151,"[42, 61]",[57],0.034300336390558066,0.6146316331787739
152,"[12, 24]",[42],0.03369655846582904,0.32092004381161005
153,"[5, 54]",[6],0.03358155314683304,0.6763173132599883
154,"[26, 32]",[60],0.03352405048733504,0.33361945636623747
155,"[2, 16]",[22],0.033409045168339035,0.8743416102332581
156,"[42, 47]",[9],0.03332279117909203,0.8547197640117994
157,"[29, 37]",[16],0.03320778586009603,0.8128078817733991
158,"[30, 39]",[42],0.03320778586009603,0.33161068044788977
159,"[16, 37]",[33],0.03306402921135102,0.9410801963993453
160,"[6, 29]",[32],0.032373997297375,0.7250482936252415
161,"[54, 62]",[26],0.032316494637877,0.9145646867371848
162,"[18, 63]",[30],0.032201489318881,0.8895949166004765
163,"[6, 59]",[26],0.032201489318881,0.7537012113055181
164,"[33, 49]",[60],0.032172737989132,0.4763729246487867
165,"[57, 59]",[65],0.03185647336189299,0.6183035714285715
166,"[6, 16]",[51],0.03168396538339898,0.8254681647940074
167,"[9, 11]",[18],0.03131019809666197,0.43369175627240136
168,"[15, 24]",[23],0.031108938788418965,0.9408695652173914
169,"[27, 67]",[9],0.03064891751243495,0.9293809938971229
170,"[33, 60]",[43],0.030447658204191944,0.40840725028924024
171,"[8, 27]",[29],0.030361404214944942,0.9222707423580787
172,"[20, 31]",[60],0.030361404214944942,0.6407766990291262
173,"[28, 56]",[51],0.03027515022569794,0.9651695692025665
174,"[38, 64]",[37],0.03027515022569794,0.7852348993288591
175,"[9, 56]",[53],0.029585118311721916,0.9951644100580271
176,"[35, 65]",[36],0.02872257841925189,0.3408393039918116
177,"[35, 42]",[2],0.028636324430004887,0.9282385834109972
178,"[37, 65]",[36],0.028550070440757885,0.43080260303687634
179,"[16, 59]",[23],0.028291308473016877,0.6542553191489362
180,"[43, 63]",[65],0.027946292516028867,0.856387665198238
181,"[33, 56]",[46],0.02777378453753486,0.9767441860465116
182,"[27, 55]",[20],0.02765877921853886,0.9786368260427264
183,"[26, 52]",[41],0.02765877921853886,0.8528368794326241
184,"[23, 60]",[43],0.02748627124004485,0.5597189695550351
185,"[16, 45]",[2],0.02742876858054685,0.718914845516202
186,"[19, 59]",[45],0.027285011931801845,0.776595744680851
187,"[11, 54]",[30],0.02705500129380984,0.9701030927835051
188,"[20, 37]",[62],0.026911244645064836,0.5831775700934579
189,"[47, 59]",[45],0.026594980017825825,0.9487179487179488
190,"[49, 55]",[23],0.025272418849371783,0.9331210191082803
191,"[31, 64]",[42],0.024668640924642764,0.28705252592840413
192,"[15, 22]",[42],0.024467381616399757,0.8986272439281943
193,"[29, 48]",[32],0.024323624967654753,0.9
194,"[25, 56]",[45],0.024064862999913745,0.8602261048304214
195,"[30, 59]",[15],0.024064862999913745,0.43278179937952427
196,"[21, 22]",[15],0.023288577096690723,0.26205111614364285
197,"[27, 32]",[63],0.023173571777694718,0.23028571428571426
198,"[16, 55]",[36],0.023087317788447716,0.9674698795180724
199,"[0, 18]",[3],0.022943561139702712,0.7592768791627021
200,"[10, 52]",[37],0.022598545182714702,0.9585365853658537
201,"[57, 58]",[52],0.022598545182714702,0.29806598407281004
202,"[43, 56]",[52],0.02219602656622869,0.8464912280701755
203,"[15, 46]",[44],0.02219602656622869,0.6427976686094922
204,"[0, 52]",[24],0.020384692792041633,0.9985915492957748
205,"[15, 65]",[43],0.020068428164802622,0.9601100412654746
206,"[32, 56]",[20],0.019895920186308615,0.8704402515723271
207,"[31, 52]",[0],0.019780914867312614,0.4602006688963211
208,"[7, 47]",[53],0.0193783962508266,0.9853801169590644
209,"[17, 33]",[48],0.019119634283085593,0.3114754098360656
210,"[48, 56]",[47],0.01871711566659958,0.9878603945371777
211,"[15, 64]",[53],0.016618268594922516,0.9537953795379538
212,"[11, 56]",[1],0.016474511946177512,0.9913494809688581
213,"[2, 4]",[40],0.016215749978436503,0.8481203007518797
214,"[7, 47]",[57],0.015899485351197493,0.8084795321637427
215,"[1, 55]",[31],0.015554469394209482,0.9541446208112875
216,"[3, 48]",[9],0.01382938960926943,0.9938016528925621
217,[68],[56],0.013771886949771427,1.0
218,"[17, 59]",[44],0.013484373652281417,0.29571248423707436
219,"[48, 62]",[16],0.013426870992783417,0.8912213740458016
220,"[0, 15]",[53],0.01319686035479141,0.9683544303797468
221,"[49, 58]",[44],0.012621833759811392,0.3462145110410095
222,"[14, 63]",[1],0.012276817802823381,0.7336769759450174
223,"[4, 13]",[33],0.012276817802823381,0.3671539122957868
224,"[4, 59]",[8],0.012219315143325379,0.9507829977628635
225,"[4, 41]",[9],0.012219315143325379,0.9100642398286938
226,"[27, 67]",[44],0.012161812483827377,0.3687881429816913
227,"[4, 59]",[21],0.01193180184583537,0.9284116331096196
228,"[19, 44]",[34],0.011903050516086368,0.9627906976744186
229,"[4, 49]",[57],0.011414277910353354,0.8151950718685832
230,"[32, 46]",[68],0.010896753974871339,0.24217252396166136
231,"[67, 68]",[53],0.010177970731146315,0.9971830985915493
232,"[67, 68]",[9],0.009890457433656307,0.9690140845070423
233,"[43, 50]",[61],0.009574192806417296,0.4204545454545454
234,"[34, 40]",[68],0.009344182168425289,0.12577399380804952
235,"[17, 68]",[28],0.009142922860182284,0.9636363636363637
