,antecedent,consequent,support,confidence
0,[30],[33],0.13375118599235214,0.8058201974709855
1,[11],[63],0.129323481211006,0.8280559646539027
2,[10],[63],0.12486702509991088,0.9019730010384216
3,[63],[10],0.12486702509991088,0.7616625745352509
4,[67],[30],0.12230815675224979,0.8822065532973871
5,[35],[12],0.12156062217877577,0.8628571428571429
6,[21],[5],0.11885799718236968,0.931081081081081
7,[9],[51],0.11520657830424658,0.8464300802703845
8,"[11, 19]",[10],0.1100313389494264,0.7938187098112425
9,"[8, 30]",[33],0.1099738362899284,0.9432799013563501
10,[11],[7],0.10879503177021937,0.6966126656848306
11,"[10, 19]",[1],0.10781748655875334,0.8888362171130599
12,[40],[51],0.10543112618958626,0.848646146725295
13,[8],[6],0.10430982432937523,0.7102584181675802
14,[23],[30],0.10387855438314023,0.9103048626858151
15,[5],[51],0.10295851183117219,0.6930520611573446
16,"[11, 63]",[7],0.10238348523619217,0.7916851934192974
17,"[31, 67]",[30],0.10223972858744718,0.9582322824036649
18,[31],[1],0.10206722060895317,0.7439228834870075
19,[1],[31],0.10206722060895317,0.5990550118123523
20,[21],[8],0.10163595066271815,0.7961711711711711
21,"[35, 63]",[12],0.10068715678100112,0.9025773195876289
22,"[19, 35]",[6],0.09827204508208505,0.8590098014576527
23,"[17, 20]",[32],0.09761076449785802,0.9525813692480359
24,"[6, 31]",[12],0.09694948391363101,0.9245955579928709
25,"[6, 33]",[31],0.096776975935137,0.9209302325581395
26,"[8, 35]",[19],0.09315430838676289,0.8646917534027222
27,"[9, 51]",[2],0.09171674189931284,0.796106813077115
28,[34],[30],0.09168799056956384,0.9678300455235204
29,"[1, 31]",[6],0.09125672062332883,0.8940845070422535
30,[11],[5],0.0904804347201058,0.5793446244477173
31,"[8, 12]",[9],0.08930163020039676,0.6971941638608304
32,"[1, 67]",[31],0.08898536557315775,0.8224820621844272
33,"[11, 67]",[1],0.08887036025416176,0.9732367758186398
34,[7],[66],0.08872660360541675,0.5987582460225067
35,"[23, 28]",[24],0.08685776717173169,0.9335599505562423
36,"[30, 39]",[21],0.08657025387424168,0.864484639678438
37,[17],[26],0.08654150254449268,0.25779376498800954
38,[25],[22],0.08608148126850867,0.762025960804276
39,"[19, 33]",[67],0.08461516345130962,0.873812351543943
40,[18],[32],0.08395388286708261,0.5343092406221409
41,"[2, 53]",[30],0.0838101262183376,0.9824738793394
42,"[2, 53]",[24],0.08286133233662057,0.9713515335355578
43,[63],[39],0.08254506770938155,0.5035075412136093
44,"[40, 66]",[5],0.08251631637963255,0.9791879904469464
45,"[19, 63]",[31],0.07972743739397947,0.5623605759480835
46,"[31, 34]",[2],0.07923866478824645,0.9745403111739744
47,"[11, 33]",[5],0.07909490813950146,0.8374429223744292
48,"[28, 40]",[2],0.07805986026853742,0.940422583997229
49,"[25, 53]",[30],0.0775135850033064,0.9290144727773949
50,"[5, 35]",[60],0.0772548230355654,0.7271989174560217
51,"[5, 63]",[7],0.07550099192087634,0.8117465224111283
52,"[18, 32]",[36],0.07483971133664932,0.8914383561643835
53,[57],[22],0.07469595468790431,0.6714913414318945
54,"[1, 51]",[39],0.07371840947643829,0.8829201101928376
55,"[1, 39]",[51],0.07371840947643829,0.7357245337159254
56,"[21, 62]",[5],0.07368965814668929,0.9700984102952309
57,"[1, 10]",[60],0.07320088554095627,0.6508179959100204
58,"[3, 65]",[8],0.07245335096748225,0.9909555642941409
59,"[2, 23]",[25],0.07225209165923924,0.7663921927416895
60,"[34, 67]",[40],0.07147580575601621,0.8126838836220988
61,"[21, 34]",[8],0.0712170437882752,0.9421833396728793
62,"[8, 34]",[21],0.0712170437882752,0.8526678141135972
63,"[11, 12]",[9],0.07032575256605618,0.586711441592708
64,"[6, 22]",[35],0.06998073660906817,0.9041604754829125
65,"[19, 33]",[51],0.06871567810011213,0.7096199524940618
66,[10],[24],0.06848566746212012,0.4947040498442367
67,"[8, 62]",[6],0.06845691613237112,0.8233056708160442
