,antecedent,consequent,support,confidence
0,[26],[55],0.9949937421777222,0.9996856334486011
1,[55],[26],0.9949937421777222,0.9953051643192489
2,[37],[55],0.9915519399249061,0.9996845425867508
3,[55],[37],0.9915519399249061,0.9918622848200312
4,"[26, 57]",[55],0.9809136420525657,0.9996811224489797
5,[33],[55],0.9693366708385481,0.999677315262988
6,[55],[33],0.9693366708385481,0.969640062597809
7,"[33, 37]",[55],0.9612015018773467,0.9996745850959974
8,[45],[26],0.9380475594493116,0.9950215731828742
9,[4],[33],0.9321026282853567,0.9684655396618986
10,"[2, 26]",[55],0.9270963704630788,0.9996626180836706
11,[4],[59],0.9198998748435544,0.9557867360208062
12,"[53, 59]",[37],0.9102002503128911,0.9952104002736913
13,"[4, 45]",[26],0.9030037546933667,0.9975803664016591
14,[2],[33],0.8992490613266583,0.9673510602490742
15,[6],[55],0.898936170212766,0.9996520528879611
16,"[6, 26]",[55],0.896433041301627,0.9996510816468946
17,[6],[37],0.8923654568210263,0.9923451635351427
18,[49],[22],0.8917396745932415,0.8948194662480377
19,"[2, 57]",[33],0.8845431789737171,0.9668262653898769
20,"[53, 59]",[33],0.8842302878598248,0.9668149161820048
21,"[0, 55]",[37],0.880162703379224,0.990841845720324
22,[37],[0],0.880162703379224,0.8873817034700314
23,"[0, 55]",[33],0.8591989987484355,0.9672419866150053
24,"[33, 55]",[0],0.8591989987484355,0.8863783085861847
25,"[6, 26]",[63],0.8482478097622027,0.9459176552686671
26,"[22, 49]",[63],0.8463704630788486,0.9491228070175438
27,[61],[55],0.8229036295369212,0.999619916381604
28,[63],[39],0.8172715894868585,0.864614366103939
29,[41],[26],0.8125782227784731,0.9942572741194489
30,"[28, 57]",[49],0.781602002503129,0.9956157831805501
31,[43],[33],0.7737797246558198,0.9675273865414711
32,"[4, 45]",[39],0.7675219023779725,0.8479087452471483
33,"[59, 61]",[4],0.7543804755944932,0.955229793977813
34,"[6, 61]",[55],0.7396745932415519,0.9995771670190275
35,"[4, 14]",[59],0.7165206508135169,0.9454995871180842
36,"[63, 69]",[31],0.7086983729662077,0.9658848614072494
37,"[6, 53]",[61],0.7083854818523154,0.8226744186046512
38,"[2, 14]",[37],0.7052565707133918,0.9907692307692308
39,"[2, 43]",[45],0.6986858573216521,0.9362683438155137
40,"[28, 53]",[0],0.6961827284105131,0.9384226064951496
41,"[22, 63]",[41],0.695244055068836,0.8184162062615101
42,[35],[37],0.6871088861076345,1.0
43,"[35, 55]",[37],0.6867959949937422,1.0
44,"[43, 63]",[39],0.6698998748435544,0.8828865979381443
45,"[18, 53]",[31],0.6220275344180225,0.9553099471407976
46,[14],[28],0.6192115143929913,0.7916000000000001
47,[4],[47],0.6179599499374218,0.6420676202860858
48,"[28, 61]",[6],0.6160826032540676,0.8962221210741922
