,antecedent,consequent,support,confidence
0,[16],[0],0.038038009257928176,0.19519032162879904
1,"[16, 36]",[0],0.02417986831890975,0.2179885951270088
2,[16],[0],0.038038009257928176,0.19519032162879904
3,"[16, 29]",[0],0.032690261924614016,0.24073681981791237
4,[12],[1],0.13955895460165033,0.8609435970202199
5,"[11, 12]",[1],0.11696040941893562,0.9757735668025905
6,[12],[1],0.13955895460165033,0.8609435970202199
7,"[12, 35]",[1],0.11397027112503953,0.9375591296121097
8,[24],[2],0.11497656766625457,0.8057626435623615
9,"[24, 34]",[2],0.08849659296742474,0.9688385269121812
10,[24],[2],0.11497656766625457,0.8057626435623615
11,"[23, 24]",[2],0.09246427647278686,0.9268011527377522
12,[8],[3],0.0838963802075846,0.5712607674236491
13,"[8, 65]",[3],0.07245335096748225,0.7381370826010545
14,[8],[3],0.0838963802075846,0.5712607674236491
15,"[8, 39]",[3],0.0739771714441793,0.7119535141117875
16,[13],[4],0.033437796498088035,0.2432545492574775
17,"[13, 14]",[4],0.020787211408527646,0.3492753623188406
18,[13],[4],0.033437796498088035,0.2432545492574775
19,"[13, 22]",[4],0.008596647594951266,0.7018779342723004
20,[21],[5],0.11885799718236968,0.931081081081081
21,"[21, 22]",[5],0.08800782036169173,0.9902944031057911
22,[21],[5],0.11885799718236968,0.931081081081081
23,"[21, 25]",[5],0.08254506770938155,0.9755351681957186
24,[35],[6],0.11460280037951755,0.813469387755102
25,"[12, 35]",[6],0.10485609959460625,0.8625827814569537
26,[35],[6],0.11460280037951755,0.813469387755102
27,"[35, 66]",[6],0.0937868376412409,0.9243411731368659
28,[10],[7],0.11721917138667663,0.8467289719626168
29,"[10, 63]",[7],0.10830625916448636,0.8673727837900068
30,[10],[7],0.11721917138667663,0.8467289719626168
31,"[10, 64]",[7],0.09071044535809782,0.9094840011530702
32,[12],[8],0.12808717403179898,0.7901738205037248
33,"[1, 12]",[8],0.11575285356947759,0.8294190358467244
34,[12],[8],0.12808717403179898,0.7901738205037248
35,"[12, 39]",[8],0.10019838417526811,0.9268617021276596
36,[51],[9],0.11520657830424658,0.7906471981057618
37,"[51, 53]",[9],0.09134297461257583,0.8325471698113208
38,[51],[9],0.11520657830424658,0.7906471981057618
39,"[40, 51]",[9],0.10039964348351112,0.9522770657212981
40,[7],[10],0.11721917138667663,0.7910360884749709
41,"[7, 63]",[10],0.10830625916448636,0.9208017599608898
42,[7],[10],0.11721917138667663,0.7910360884749709
43,"[7, 64]",[10],0.09071044535809782,0.8825174825174825
44,[19],[11],0.1386101607199333,0.8113429821608885
45,"[1, 19]",[11],0.12785716339380696,0.920132422925719
46,[19],[11],0.1386101607199333,0.8113429821608885
47,"[19, 63]",[11],0.12426324717518185,0.8764956398296492
48,[1],[12],0.13955895460165033,0.8191022612217348
49,"[1, 11]",[12],0.11696040941893562,0.8475
50,[1],[12],0.13955895460165033,0.8191022612217348
51,"[1, 35]",[12],0.11397027112503953,0.9422391252674115
52,[14],[13],0.059515252580431846,0.9473684210526316
53,"[5, 14]",[13],0.009114171530433283,0.9577039274924471
54,[14],[13],0.059515252580431846,0.9473684210526316
55,"[14, 22]",[13],0.005894022598545183,0.9490740740740741
56,[13],[14],0.059515252580431846,0.4329638151014432
57,"[5, 13]",[14],0.009114171530433283,0.5047770700636943
58,[13],[14],0.059515252580431846,0.4329638151014432
59,"[13, 22]",[14],0.005894022598545183,0.48122065727699526
60,[55],[15],0.054915039820591705,0.9095238095238096
61,"[48, 55]",[15],0.04603087892815043,0.941764705882353
62,[55],[15],0.054915039820591705,0.9095238095238096
63,"[43, 55]",[15],0.04864724993530951,0.9155844155844156
64,[29],[16],0.1357925304045312,0.7376229892238013
65,"[18, 29]",[16],0.08657025387424168,0.7657680569684638
66,[29],[16],0.1357925304045312,0.7376229892238013
67,"[29, 58]",[16],0.04899226589229752,0.7770177838577291
68,[32],[17],0.15876484287398293,0.7857142857142858
69,"[32, 38]",[17],0.11394151979529053,0.7991530550514216
70,[32],[17],0.15876484287398293,0.7857142857142858
71,"[27, 32]",[17],0.09168799056956384,0.911142857142857
72,[29],[18],0.11305022857307151,0.6140871466500079
73,"[29, 41]",[18],0.08202754377389954,0.970408163265306
74,[29],[18],0.11305022857307151,0.6140871466500079
75,"[17, 29]",[18],0.06860067278111613,0.7684380032206121
76,[63],[19],0.1417728069923234,0.8647842862153631
77,"[10, 63]",[19],0.11641413415370461,0.932304858392816
78,[63],[19],0.1417728069923234,0.8647842862153631
79,"[11, 63]",[19],0.12426324717518185,0.9608714984437527
80,[26],[20],0.11230269399959748,0.8137500000000001
81,"[26, 41]",[20],0.09329806503550789,0.8496988740507986
82,[26],[20],0.11230269399959748,0.8137500000000001
83,"[15, 26]",[20],0.04585837094965642,0.8945597307908019
84,[5],[21],0.11885799718236968,0.8000774143603638
85,"[5, 22]",[21],0.08800782036169173,0.9042836041358937
86,[5],[21],0.11885799718236968,0.8000774143603638
87,"[5, 25]",[21],0.08254506770938155,0.8994360902255638
88,[5],[22],0.09732325120036801,0.6551190245790594
89,"[5, 21]",[22],0.08800782036169173,0.7404450895016933
90,[5],[22],0.09732325120036801,0.6551190245790594
91,"[5, 25]",[22],0.08133751185992352,0.8862781954887218
92,[24],[23],0.09976711422903309,0.6991738867620391
93,"[2, 24]",[23],0.09246427647278686,0.8042010502625656
94,[24],[23],0.09976711422903309,0.6991738867620391
95,"[24, 28]",[23],0.08685776717173169,0.9085714285714285
96,[2],[24],0.11497656766625457,0.9107264859940789
97,"[2, 34]",[24],0.08849659296742474,0.9855907780979827
98,[2],[24],0.11497656766625457,0.9107264859940789
99,"[2, 23]",[24],0.09246427647278686,0.9807868252516011
100,[22],[25],0.08608148126850867,0.8198247535596933
101,"[22, 40]",[25],0.08174003047640953,0.9005384859043395
102,[22],[25],0.08608148126850867,0.8198247535596933
103,"[5, 22]",[25],0.08133751185992352,0.8357459379615954
104,[20],[26],0.11230269399959748,0.7615519594462858
105,"[20, 41]",[26],0.09329806503550789,0.9373194685153091
106,[20],[26],0.11230269399959748,0.7615519594462858
107,"[15, 20]",[26],0.04585837094965642,0.9465875370919881
108,[17],[27],0.1351600011500532,0.4026207605344296
109,"[17, 32]",[27],0.09168799056956384,0.5775081492212966
110,[17],[27],0.1351600011500532,0.4026207605344296
111,"[17, 24]",[27],0.034817860326040076,0.5755703422053231
112,[24],[28],0.09559817141542797,0.6699576868829337
113,"[2, 24]",[28],0.09096920732583882,0.7911977994498625
114,[24],[28],0.09559817141542797,0.6699576868829337
115,"[23, 24]",[28],0.08685776717173169,0.8706051873198847
116,[18],[29],0.11305022857307151,0.719487648673376
117,"[18, 41]",[29],0.08202754377389954,0.7427753189273626
118,[18],[29],0.11305022857307151,0.719487648673376
119,"[17, 18]",[29],0.06860067278111613,0.8001341381623073
120,[67],[30],0.12230815675224979,0.8822065532973871
121,"[33, 67]",[30],0.11457404904976855,0.9378677335843728
122,[67],[30],0.12230815675224979,0.8822065532973871
123,"[65, 67]",[30],0.08941663551939277,0.9303021238408615
124,[9],[31],0.10804749719674535,0.7938318546683565
125,"[9, 33]",[31],0.10120468071648314,0.9097958128715431
126,[9],[31],0.10804749719674535,0.7938318546683565
127,"[9, 39]",[31],0.08605272993875966,0.9617609254498715
128,[38],[32],0.14257784422529543,0.8770781747435444
129,"[38, 43]",[32],0.10235473390644317,0.9109518935516888
130,[38],[32],0.14257784422529543,0.8770781747435444
131,"[20, 38]",[32],0.10617866076306029,0.9304610733182161
132,[30],[33],0.13375118599235214,0.8058201974709855
133,"[30, 67]",[33],0.11457404904976855,0.9367653972731547
134,[30],[33],0.13375118599235214,0.8058201974709855
135,"[9, 30]",[33],0.10658117937954631,0.9074663402692779
136,[24],[34],0.09134297461257583,0.6401370139028812
137,"[2, 24]",[34],0.08849659296742474,0.7696924231057763
138,[24],[34],0.09134297461257583,0.6401370139028812
139,"[24, 28]",[34],0.07826111957678043,0.8186466165413534
140,[6],[35],0.11460280037951755,0.8750823271130626
141,"[6, 12]",[35],0.10485609959460625,0.9261046216353479
142,[6],[35],0.11460280037951755,0.8750823271130626
143,"[6, 66]",[35],0.0937868376412409,0.9180973824936673
144,[18],[36],0.11514907564474856,0.7328453796889295
145,"[18, 29]",[36],0.08990540812512579,0.7952695829094608
146,[18],[36],0.11514907564474856,0.7328453796889295
147,"[18, 41]",[36],0.09163048791006584,0.8297318406664931
148,[24],[37],0.09525315545843996,0.6675397944791457
149,"[2, 24]",[37],0.0904804347201058,0.786946736684171
150,[24],[37],0.09525315545843996,0.6675397944791457
151,"[23, 24]",[37],0.08496017940829763,0.8515850144092219
152,[32],[38],0.14257784422529543,0.7056061468412067
153,"[32, 43]",[38],0.10235473390644317,0.9676542538733351
154,[32],[38],0.14257784422529543,0.7056061468412067
155,"[20, 32]",[38],0.10617866076306029,0.8794951178852107
156,[8],[39],0.10390730571288923,0.7075176194205168
157,"[8, 12]",[39],0.10019838417526811,0.7822671156004489
158,[8],[39],0.10390730571288923,0.7075176194205168
159,"[3, 8]",[39],0.0739771714441793,0.8817683344756684
160,[9],[40],0.1097150743221874,0.806083650190114
161,"[9, 51]",[40],0.10039964348351112,0.8714749188919391
162,[9],[40],0.1097150743221874,0.806083650190114
163,"[9, 31]",[40],0.09395934561973492,0.8696114954763172
164,[26],[41],0.10980132831143441,0.795625
165,"[20, 26]",[41],0.09329806503550789,0.8307731694828469
166,[26],[41],0.10980132831143441,0.795625
167,"[18, 26]",[41],0.09220551450504585,0.9435127978817298
168,[43],[42],0.08487392541905063,0.6055384615384616
169,"[38, 43]",[42],0.06914694804634715,0.6154042988741044
170,[43],[42],0.08487392541905063,0.6055384615384616
171,"[43, 54]",[42],0.06006152784566286,0.9388764044943821
172,[38],[43],0.11236019665909548,0.6911920764060842
173,"[32, 38]",[43],0.10235473390644317,0.7178866706997378
174,[38],[43],0.11236019665909548,0.6911920764060842
175,"[23, 38]",[43],0.04922227653028952,0.8725790010193679
176,[47],[44],0.03608291883499612,0.5735831809872028
177,"[47, 49]",[44],0.029872631609211928,0.5765815760266371
178,[47],[44],0.03608291883499612,0.5735831809872028
179,"[47, 53]",[44],0.03585290819700411,0.5995192307692307
180,[54],[45],0.06719185762341508,0.8211524947294447
181,"[42, 54]",[45],0.058882723325953824,0.8455821635012387
182,[54],[45],0.06719185762341508,0.8211524947294447
183,"[51, 54]",[45],0.05922773928294184,0.923352756611385
184,[49],[46],0.06946321267358616,0.8495077355836849
185,"[23, 49]",[46],0.06687559299617607,0.9018999612252812
186,[49],[46],0.06946321267358616,0.8495077355836849
187,"[49, 53]",[46],0.0676806302291481,0.9039938556067588
188,[49],[47],0.05180989620769961,0.6336146272855133
189,"[46, 49]",[47],0.048474741956815504,0.6978476821192053
190,[49],[47],0.05180989620769961,0.6336146272855133
191,"[49, 52]",[47],0.039245565107386214,0.7720588235294118
192,[15],[48],0.04968229780627354,0.5820141461771641
193,"[15, 55]",[48],0.04603087892815043,0.8382198952879581
194,[15],[48],0.04968229780627354,0.5820141461771641
195,"[15, 50]",[48],0.024294873637905754,0.9723820483314155
196,[46],[49],0.06946321267358616,0.84593837535014
197,"[23, 46]",[49],0.06687559299617607,0.8823975720789075
198,[46],[49],0.06946321267358616,0.84593837535014
199,"[46, 53]",[49],0.0676806302291481,0.8641703377386196
200,[15],[50],0.024984905551881775,0.29269114179858535
201,"[15, 55]",[50],0.02354733906443173,0.42879581151832463
202,[15],[50],0.024984905551881775,0.29269114179858535
203,"[15, 48]",[50],0.024294873637905754,0.48900462962962965
204,[53],[51],0.1097150743221874,0.8932584269662921
205,"[9, 53]",[51],0.09134297461257583,0.9848109113453193
206,[53],[51],0.1097150743221874,0.8932584269662921
