,antecedent,consequent,support,confidence
0,[20],[0],0.16666666666666666,0.3333333333333333
1,"[20, 26]",[0],0.05555555555555555,0.3333333333333333
2,[20],[0],0.16666666666666666,0.3333333333333333
3,"[18, 20]",[0],0.05555555555555555,0.3333333333333333
4,[20],[1],0.16666666666666666,0.3333333333333333
5,"[18, 20]",[1],0.05555555555555555,0.3333333333333333
6,[20],[1],0.16666666666666666,0.3333333333333333
7,"[20, 26]",[1],0.05555555555555555,0.3333333333333333
8,[20],[2],0.16666666666666666,0.3333333333333333
9,"[20, 26]",[2],0.05555555555555555,0.3333333333333333
10,[20],[2],0.16666666666666666,0.3333333333333333
11,"[18, 20]",[2],0.05555555555555555,0.3333333333333333
12,[20],[3],0.1,0.2
13,"[20, 23]",[3],0.03333333333333333,0.2
14,[20],[3],0.1,0.2
15,"[20, 28]",[3],0.05185185185185185,0.3323442136498516
16,[20],[4],0.1,0.2
17,"[18, 20]",[4],0.03333333333333333,0.2
18,[20],[4],0.1,0.2
19,"[20, 23]",[4],0.03333333333333333,0.2
20,[20],[5],0.1,0.2
21,"[20, 23]",[5],0.03333333333333333,0.2
22,[20],[5],0.1,0.2
23,"[0, 20]",[5],0.03333333333333333,0.2
24,[20],[6],0.1,0.2
25,"[0, 20]",[6],0.03333333333333333,0.2
26,[20],[6],0.1,0.2
27,"[18, 20]",[6],0.03333333333333333,0.2
28,[0],[7],0.06666666666666667,0.2
29,"[0, 20]",[7],0.03333333333333333,0.2
30,[0],[7],0.06666666666666667,0.2
31,"[0, 26]",[7],0.022222222222222223,0.2
32,[20],[8],0.125,0.25
33,"[20, 28]",[8],0.04212962962962963,0.27002967359050445
34,[20],[8],0.125,0.25
35,"[20, 26]",[8],0.041666666666666664,0.25
36,[20],[9],0.125,0.25
37,"[12, 20]",[9],0.03125,0.25
38,[20],[9],0.125,0.25
39,"[18, 20]",[9],0.041666666666666664,0.25
40,[20],[10],0.125,0.25
41,"[18, 20]",[10],0.041666666666666664,0.25
42,[20],[10],0.125,0.25
43,"[20, 23]",[10],0.041666666666666664,0.25
44,[20],[11],0.125,0.25
45,"[20, 23]",[11],0.041666666666666664,0.25
46,[20],[11],0.125,0.25
47,"[0, 20]",[11],0.041666666666666664,0.25
48,[20],[12],0.125,0.25
49,"[9, 20]",[12],0.03125,0.25
50,[20],[12],0.125,0.25
51,"[18, 20]",[12],0.041666666666666664,0.25
52,[20],[13],0.125,0.25
53,"[18, 20]",[13],0.041666666666666664,0.25
54,[20],[13],0.125,0.25
55,"[20, 28]",[13],0.040740740740740744,0.26112759643916916
56,[20],[14],0.125,0.25
57,"[20, 26]",[14],0.041666666666666664,0.25
58,[20],[14],0.125,0.25
59,"[18, 20]",[14],0.041666666666666664,0.25
60,[20],[15],0.125,0.25
61,"[18, 20]",[15],0.041666666666666664,0.25
62,[20],[15],0.125,0.25
63,"[0, 20]",[15],0.041666666666666664,0.25
64,[20],[16],0.16666666666666666,0.3333333333333333
65,"[0, 20]",[16],0.05555555555555555,0.3333333333333333
66,[20],[16],0.16666666666666666,0.3333333333333333
67,"[20, 25]",[16],0.05555555555555555,0.3333333333333333
68,[20],[17],0.16666666666666666,0.3333333333333333
69,"[0, 20]",[17],0.05555555555555555,0.3333333333333333
70,[20],[17],0.16666666666666666,0.3333333333333333
71,"[9, 20]",[17],0.041666666666666664,0.3333333333333333
72,[20],[18],0.16666666666666666,0.3333333333333333
73,"[0, 20]",[18],0.05555555555555555,0.3333333333333333
74,[20],[18],0.16666666666666666,0.3333333333333333
75,"[20, 25]",[18],0.05555555555555555,0.3333333333333333
76,[18],[19],0.16666666666666666,0.5
77,"[0, 18]",[19],0.05555555555555555,0.5
78,[18],[19],0.16666666666666666,0.5
79,"[18, 26]",[19],0.05555555555555555,0.5
80,[18],[20],0.16666666666666666,0.5
81,"[0, 18]",[20],0.05555555555555555,0.5
82,[18],[20],0.16666666666666666,0.5
83,"[18, 25]",[20],0.05555555555555555,0.5
84,[0],[21],0.1111111111111111,0.3333333333333333
85,"[0, 20]",[21],0.05555555555555555,0.3333333333333333
86,[0],[21],0.1111111111111111,0.3333333333333333
87,"[0, 19]",[21],0.05555555555555555,0.3333333333333333
88,[19],[22],0.16666666666666666,0.3333333333333333
89,"[18, 19]",[22],0.05555555555555555,0.3333333333333333
90,[19],[22],0.16666666666666666,0.3333333333333333
91,"[0, 19]",[22],0.05555555555555555,0.3333333333333333
92,[0],[23],0.1111111111111111,0.3333333333333333
93,"[0, 20]",[23],0.05555555555555555,0.3333333333333333
94,[0],[23],0.1111111111111111,0.3333333333333333
95,"[0, 19]",[23],0.05555555555555555,0.3333333333333333
96,[28],[24],0.18611111111111112,0.5654008438818565
97,"[20, 28]",[24],0.09027777777777778,0.5786350148367952
98,[28],[24],0.18611111111111112,0.5654008438818565
99,"[18, 28]",[24],0.05771604938271605,0.5974440894568691
100,[18],[25],0.1111111111111111,0.3333333333333333
101,"[18, 20]",[25],0.05555555555555555,0.3333333333333333
102,[18],[25],0.1111111111111111,0.3333333333333333
103,"[0, 18]",[25],0.037037037037037035,0.3333333333333333
104,[29],[26],0.3333333333333333,1.0
105,"[19, 29]",[26],0.16666666666666666,1.0
106,[29],[26],0.3333333333333333,1.0
107,"[20, 29]",[26],0.16666666666666666,1.0
108,[19],[27],0.00015432098765432098,0.00030864197530864197
109,"[19, 25]",[27],0.0,0.0
110,[19],[27],0.00015432098765432098,0.00030864197530864197
111,"[19, 23]",[27],0.0,0.0
112,[20],[28],0.15601851851851853,0.31203703703703706
113,"[0, 20]",[28],0.07407407407407407,0.4444444444444444
114,[20],[28],0.15601851851851853,0.31203703703703706
115,"[20, 23]",[28],0.043827160493827164,0.262962962962963
116,[26],[29],0.3333333333333333,1.0
117,"[19, 26]",[29],0.16666666666666666,1.0
118,[26],[29],0.3333333333333333,1.0
119,"[20, 26]",[29],0.16666666666666666,1.0
120,[20],[30],0.008487654320987654,0.016975308641975308
121,"[20, 28]",[30],0.0,0.0
122,[20],[30],0.008487654320987654,0.016975308641975308
123,"[0, 20]",[30],0.005092592592592593,0.030555555555555558
124,[20],[31],0.16882716049382715,0.3376543209876543
125,"[20, 25]",[31],0.10092592592592593,0.6055555555555556
126,[20],[31],0.16882716049382715,0.3376543209876543
127,"[2, 20]",[31],0.08441358024691357,0.5064814814814815
