,antecedent,consequent,support,confidence
0,[17],[0],0.04631839222564044,0.13797533401849948
1,"[16, 17]",[0],0.030878928150426956,0.2776628748707342
2,[17],[0],0.04631839222564044,0.13797533401849948
3,"[17, 27]",[0],0.022828555820706708,0.1689002339927675
4,[12],[1],0.13955895460165033,0.8609435970202199
5,"[11, 12]",[1],0.11696040941893562,0.9757735668025905
6,[12],[1],0.13955895460165033,0.8609435970202199
7,"[12, 35]",[1],0.11397027112503953,0.9375591296121097
8,[24],[2],0.11497656766625457,0.8057626435623615
9,"[24, 30]",[2],0.11152640809637446,0.8872369624885637
10,[24],[2],0.11497656766625457,0.8057626435623615
11,"[24, 34]",[2],0.08849659296742474,0.9688385269121812
12,[8],[3],0.0838963802075846,0.5712607674236491
13,"[8, 65]",[3],0.07245335096748225,0.7381370826010545
14,[8],[3],0.0838963802075846,0.5712607674236491
15,"[8, 12]",[3],0.08199879244415054,0.6401795735129068
16,[13],[4],0.033437796498088035,0.2432545492574775
17,"[13, 14]",[4],0.020787211408527646,0.3492753623188406
18,[13],[4],0.033437796498088035,0.2432545492574775
19,"[13, 43]",[4],0.006555303182772203,0.8
20,[21],[5],0.11885799718236968,0.931081081081081
21,"[21, 31]",[5],0.10706995198527931,0.9536491677336747
22,[21],[5],0.11885799718236968,0.931081081081081
23,"[21, 22]",[5],0.08800782036169173,0.9902944031057911
24,[35],[6],0.11460280037951755,0.813469387755102
25,"[12, 35]",[6],0.10485609959460625,0.8625827814569537
26,[35],[6],0.11460280037951755,0.813469387755102
27,"[35, 39]",[6],0.09151548259106984,0.9288007003209805
28,[10],[7],0.11721917138667663,0.8467289719626168
29,"[10, 63]",[7],0.10830625916448636,0.8673727837900068
30,[10],[7],0.11721917138667663,0.8467289719626168
31,"[10, 64]",[7],0.09071044535809782,0.9094840011530702
32,[65],[8],0.09815703976308904,0.9404958677685951
33,"[65, 67]",[8],0.09226301716454385,0.9599162428956026
34,[65],[8],0.09815703976308904,0.9404958677685951
35,"[3, 65]",[8],0.07245335096748225,0.9909555642941409
36,[40],[9],0.1097150743221874,0.8831289053459848
37,"[25, 40]",[9],0.09232051982404187,0.9299160150593686
38,[40],[9],0.1097150743221874,0.8831289053459848
39,"[40, 51]",[9],0.10039964348351112,0.9522770657212981
40,[7],[10],0.11721917138667663,0.7910360884749709
41,"[7, 63]",[10],0.10830625916448636,0.9208017599608898
42,[7],[10],0.11721917138667663,0.7910360884749709
43,"[7, 64]",[10],0.09071044535809782,0.8825174825174825
44,[19],[11],0.1386101607199333,0.8113429821608885
45,"[19, 63]",[11],0.12426324717518185,0.8764956398296492
46,[19],[11],0.1386101607199333,0.8113429821608885
47,"[1, 19]",[11],0.12785716339380696,0.920132422925719
48,[1],[12],0.13955895460165033,0.8191022612217348
49,"[1, 11]",[12],0.11696040941893562,0.8475
50,[1],[12],0.13955895460165033,0.8191022612217348
51,"[1, 35]",[12],0.11397027112503953,0.9422391252674115
52,[14],[13],0.059515252580431846,0.9473684210526316
53,"[14, 17]",[13],0.010954256634369339,0.9361179361179361
54,[14],[13],0.059515252580431846,0.9473684210526316
55,"[14, 43]",[13],0.0034789108996291077,0.9236641221374046
56,[13],[14],0.059515252580431846,0.4329638151014432
57,"[13, 17]",[14],0.010954256634369339,0.5269709543568464
58,[13],[14],0.059515252580431846,0.4329638151014432
59,"[13, 43]",[14],0.0034789108996291077,0.424561403508772
60,[55],[15],0.054915039820591705,0.9095238095238096
61,"[48, 55]",[15],0.04603087892815043,0.941764705882353
62,[55],[15],0.054915039820591705,0.9095238095238096
63,"[43, 55]",[15],0.04864724993530951,0.9155844155844156
64,[17],[16],0.11121014346913545,0.33127783487495716
65,"[17, 41]",[16],0.055403812426324715,0.6966738973246566
66,[17],[16],0.11121014346913545,0.33127783487495716
67,"[17, 36]",[16],0.08303384031511457,0.7497403946002077
68,[41],[17],0.07952617808573646,0.5872611464968153
69,"[18, 41]",[17],0.06920445070584515,0.6266597240302004
70,[41],[17],0.07952617808573646,0.5872611464968153
71,"[26, 41]",[17],0.07213708634024324,0.6569782665619271
72,[41],[18],0.11043385756591242,0.8154989384288748
73,"[26, 41]",[18],0.09220551450504585,0.8397486252945796
74,[41],[18],0.11043385756591242,0.8154989384288748
75,"[36, 41]",[18],0.09163048791006584,0.9118741058655222
76,[63],[19],0.1417728069923234,0.8647842862153631
77,"[11, 63]",[19],0.12426324717518185,0.9608714984437527
78,[63],[19],0.1417728069923234,0.8647842862153631
79,"[10, 63]",[19],0.11641413415370461,0.932304858392816
80,[26],[20],0.11230269399959748,0.8137500000000001
81,"[26, 41]",[20],0.09329806503550789,0.8496988740507986
82,[26],[20],0.11230269399959748,0.8137500000000001
83,"[26, 38]",[20],0.09536816077743596,0.9383309759547384
84,[5],[21],0.11885799718236968,0.8000774143603638
85,"[5, 31]",[21],0.10706995198527931,0.9116279069767441
86,[5],[21],0.11885799718236968,0.8000774143603638
87,"[5, 22]",[21],0.08800782036169173,0.9042836041358937
88,[40],[22],0.09076794801759581,0.73061791252025
89,"[25, 40]",[22],0.08174003047640953,0.82334202143064
90,[40],[22],0.09076794801759581,0.73061791252025
91,"[5, 40]",[22],0.08746154509646072,0.8347969264544457
92,[24],[23],0.09976711422903309,0.6991738867620391
93,"[2, 24]",[23],0.09246427647278686,0.8042010502625656
94,[24],[23],0.09976711422903309,0.6991738867620391
95,"[24, 34]",[23],0.07897990282050545,0.8646521875983633
96,[30],[24],0.1257008136626319,0.7573185518794388
97,"[2, 30]",[24],0.11152640809637446,0.9387705711519845
98,[30],[24],0.1257008136626319,0.7573185518794388
99,"[30, 33]",[24],0.11414277910353354,0.8533963886500431
100,[40],[25],0.09927834162330008,0.7991205739412174
101,"[9, 40]",[25],0.09232051982404187,0.8414570230607967
102,[40],[25],0.09927834162330008,0.7991205739412174
103,"[22, 40]",[25],0.08174003047640953,0.9005384859043395
104,[20],[26],0.11230269399959748,0.7615519594462858
105,"[20, 41]",[26],0.09329806503550789,0.9373194685153091
106,[20],[26],0.11230269399959748,0.7615519594462858
107,"[20, 38]",[26],0.09536816077743596,0.8357268833459309
108,[20],[27],0.09370058365199391,0.6354065119906415
109,"[20, 26]",[27],0.07561599723987235,0.6733230926779314
110,[20],[27],0.09370058365199391,0.6354065119906415
111,"[20, 41]",[27],0.07368965814668929,0.7403235124205663
112,[23],[28],0.09303930306776688,0.8153187200806248
113,"[23, 24]",[28],0.08685776717173169,0.8706051873198847
114,[23],[28],0.09303930306776688,0.8153187200806248
115,"[23, 37]",[28],0.08358011558034559,0.9161676646706586
116,[18],[29],0.11305022857307151,0.719487648673376
117,"[18, 41]",[29],0.08202754377389954,0.7427753189273626
118,[18],[29],0.11305022857307151,0.719487648673376
119,"[15, 18]",[29],0.03197147868088899,0.7533875338753387
120,[33],[30],0.13375118599235214,0.8498355864084765
121,"[33, 67]",[30],0.11457404904976855,0.9378677335843728
122,[33],[30],0.13375118599235214,0.8498355864084765
123,"[2, 33]",[30],0.11043385756591242,0.9748730964467006
124,[33],[31],0.12092809292429775,0.7683595177201316
125,"[30, 33]",[31],0.11175641873436647,0.8355546001719691
126,[33],[31],0.12092809292429775,0.7683595177201316
127,"[6, 33]",[31],0.096776975935137,0.9209302325581395
128,[21],[32],0.049854805784767545,0.39054054054054055
129,"[5, 21]",[32],0.04858974727581151,0.4088050314465409
130,[21],[32],0.049854805784767545,0.39054054054054055
131,"[6, 21]",[32],0.03973433771311923,0.38809323223813535
132,[30],[33],0.13375118599235214,0.8058201974709855
133,"[30, 67]",[33],0.11457404904976855,0.9367653972731547
134,[30],[33],0.13375118599235214,0.8058201974709855
135,"[2, 30]",[33],0.11043385756591242,0.9295740561471443
