,antecedent,consequent,support,confidence
0,[19],[0],0.12225065409275179,0.7155839784584316
1,"[19, 63]",[0],0.11075012219315143,0.7811802879740418
2,[19],[0],0.12225065409275179,0.7155839784584316
3,"[11, 19]",[0],0.10712745464477733,0.7728686994399503
4,[11],[1],0.13800638279520427,0.8836524300441826
5,"[11, 19]",[1],0.12785716339380696,0.9224227338726405
6,[11],[1],0.13800638279520427,0.8836524300441826
7,"[11, 12]",[1],0.11696040941893562,0.9757735668025905
8,[24],[2],0.11497656766625457,0.8057626435623615
9,"[24, 30]",[2],0.11152640809637446,0.8872369624885637
10,[24],[2],0.11497656766625457,0.8057626435623615
11,"[24, 37]",[2],0.0904804347201058,0.9498943555689707
12,[8],[3],0.0838963802075846,0.5712607674236491
13,"[8, 12]",[3],0.08199879244415054,0.6401795735129068
14,[8],[3],0.0838963802075846,0.5712607674236491
15,"[8, 65]",[3],0.07245335096748225,0.7381370826010545
16,[59],[4],0.012851844397803399,0.16666666666666669
17,"[59, 61]",[4],0.011730542537592363,0.1744335185976913
18,[59],[4],0.012851844397803399,0.16666666666666669
19,"[25, 59]",[4],0.011759293867341364,0.1858246251703771
20,[21],[5],0.11885799718236968,0.931081081081081
21,"[21, 66]",[5],0.09847330439032806,0.9816566351390085
22,[21],[5],0.11885799718236968,0.931081081081081
23,"[21, 31]",[5],0.10706995198527931,0.9536491677336747
24,[35],[6],0.11460280037951755,0.813469387755102
25,"[35, 39]",[6],0.09151548259106984,0.9288007003209805
26,[35],[6],0.11460280037951755,0.813469387755102
27,"[35, 63]",[6],0.09623070066990598,0.8626288659793814
28,[10],[7],0.11721917138667663,0.8467289719626168
29,"[10, 63]",[7],0.10830625916448636,0.8673727837900068
30,[10],[7],0.11721917138667663,0.8467289719626168
31,"[10, 64]",[7],0.09071044535809782,0.9094840011530702
32,[3],[8],0.0838963802075846,0.9474025974025972
33,"[3, 12]",[8],0.08199879244415054,0.9740437158469946
34,[3],[8],0.0838963802075846,0.9474025974025972
35,"[3, 65]",[8],0.07245335096748225,0.9909555642941409
36,[40],[9],0.1097150743221874,0.8831289053459848
37,"[40, 51]",[9],0.10039964348351112,0.9522770657212981
38,[40],[9],0.1097150743221874,0.8831289053459848
39,"[25, 40]",[9],0.09232051982404187,0.9299160150593686
40,[7],[10],0.11721917138667663,0.7910360884749709
41,"[7, 63]",[10],0.10830625916448636,0.9208017599608898
42,[7],[10],0.11721917138667663,0.7910360884749709
43,"[7, 64]",[10],0.09071044535809782,0.8825174825174825
44,[1],[11],0.13800638279520427,0.809989875126561
45,"[1, 19]",[11],0.12785716339380696,0.920132422925719
46,[1],[11],0.13800638279520427,0.809989875126561
47,"[1, 12]",[11],0.11696040941893562,0.8380716934487021
48,[1],[12],0.13955895460165033,0.8191022612217348
49,"[1, 11]",[12],0.11696040941893562,0.8475
50,[1],[12],0.13955895460165033,0.8191022612217348
51,"[1, 19]",[12],0.11857048388487967,0.8533002276019036
52,[14],[13],0.059515252580431846,0.9473684210526316
53,"[14, 16]",[13],0.011529283229349357,0.9435294117647058
54,[14],[13],0.059515252580431846,0.9473684210526316
55,"[14, 36]",[13],0.006411546534027199,0.9369747899159665
56,[13],[14],0.059515252580431846,0.4329638151014432
57,"[13, 16]",[14],0.011529283229349357,0.6094224924012157
