,antecedent,consequent,support,confidence
0,[4],[0],0.8651439299123905,0.8988946684005202
1,"[4, 49]",[0],0.8623279098873592,0.899184339314845
2,[4],[0],0.8651439299123905,0.8988946684005202
3,"[4, 57]",[0],0.85450563204005,0.9010227647641043
4,[4],[1],0.09730913642052566,0.10110533159947985
5,"[4, 51]",[1],0.09730913642052566,0.14594087282965745
6,[4],[1],0.09730913642052566,0.10110533159947985
7,"[4, 49]",[1],0.09668335419274092,0.10081566068515496
8,[4],[2],0.8945556946182729,0.9294538361508453
9,"[4, 49]",[2],0.8911138923654568,0.929200652528548
10,[4],[2],0.8945556946182729,0.9294538361508453
11,"[4, 57]",[2],0.8804755944931164,0.9284064665127021
12,[4],[3],0.0678973717146433,0.07054616384915474
13,"[4, 49]",[3],0.0678973717146433,0.07079934747145186
14,[4],[3],0.0678973717146433,0.07054616384915474
15,"[4, 55]",[3],0.0678973717146433,0.07056910569105691
16,[49],[4],0.9590112640801002,0.9623233908948194
17,"[49, 57]",[4],0.9449311639549437,0.9623964308476737
18,[49],[4],0.9590112640801002,0.9623233908948194
19,"[49, 55]",[4],0.9586983729662077,0.9623115577889447
20,[4],[5],0.0,0.0
21,"[4, 55]",[5],0.0,0.0
22,[4],[5],0.0,0.0
23,"[4, 49]",[5],0.0,0.0
24,[4],[6],0.8620150187734669,0.8956436931079323
25,"[4, 49]",[6],0.859511889862328,0.8962479608482871
26,[4],[6],0.8620150187734669,0.8956436931079323
27,"[4, 57]",[6],0.8504380475594493,0.8967337512372154
28,[4],[7],0.10043804755944931,0.10435630689206761
29,"[4, 49]",[7],0.09949937421777222,0.10375203915171288
30,[4],[7],0.10043804755944931,0.10435630689206761
31,"[4, 55]",[7],0.10043804755944931,0.10439024390243902
32,[49],[8],0.66270337922403,0.6649921507064364
33,"[4, 49]",[8],0.6379849812265331,0.6652528548123979
34,[49],[8],0.66270337922403,0.6649921507064364
35,"[49, 57]",[8],0.6501877346683355,0.6622052262587635
36,[4],[9],0.32102628285356694,0.33355006501950585
37,"[4, 37]",[9],0.32102628285356694,0.3363934426229508
38,[4],[9],0.32102628285356694,0.33355006501950585
39,"[4, 55]",[9],0.32102628285356694,0.3336585365853659
40,[4],[10],0.5228410513141427,0.5432379713914175
41,"[4, 49]",[10],0.5203379224030038,0.5425774877650897
42,[4],[10],0.5228410513141427,0.5432379713914175
