,antecedent,consequent,support,confidence
0,[20],[0],0.16666666666666666,0.3333333333333333
1,"[20, 26]",[0],0.05555555555555555,0.3333333333333333
2,[20],[0],0.16666666666666666,0.3333333333333333
3,"[20, 29]",[0],0.05555555555555555,0.3333333333333333
4,[20],[1],0.16666666666666666,0.3333333333333333
5,"[16, 20]",[1],0.05555555555555555,0.3333333333333333
6,[20],[1],0.16666666666666666,0.3333333333333333
7,"[20, 26]",[1],0.05555555555555555,0.3333333333333333
8,[16],[2],0.1111111111111111,0.3333333333333333
9,"[16, 19]",[2],0.05555555555555555,0.3333333333333333
10,[16],[2],0.1111111111111111,0.3333333333333333
11,"[16, 22]",[2],0.037037037037037035,0.3333333333333333
12,[19],[3],0.1,0.2
13,"[2, 19]",[3],0.03333333333333333,0.2
14,[19],[3],0.1,0.2
15,"[19, 26]",[3],0.03333333333333333,0.2
16,[19],[4],0.1,0.2
17,"[2, 19]",[4],0.03333333333333333,0.2
18,[19],[4],0.1,0.2
19,"[19, 26]",[4],0.03333333333333333,0.2
20,[19],[5],0.1,0.2
21,"[2, 19]",[5],0.03333333333333333,0.2
22,[19],[5],0.1,0.2
23,"[19, 26]",[5],0.03333333333333333,0.2
24,[19],[6],0.1,0.2
25,"[19, 26]",[6],0.03333333333333333,0.2
26,[19],[6],0.1,0.2
27,"[2, 19]",[6],0.03333333333333333,0.2
28,[19],[7],0.1,0.2
29,"[2, 19]",[7],0.03333333333333333,0.2
30,[19],[7],0.1,0.2
31,"[19, 26]",[7],0.03333333333333333,0.2
32,[20],[8],0.125,0.25
33,"[2, 20]",[8],0.041666666666666664,0.25
34,[20],[8],0.125,0.25
35,"[20, 29]",[8],0.041666666666666664,0.25
36,[20],[9],0.125,0.25
37,"[2, 20]",[9],0.041666666666666664,0.25
38,[20],[9],0.125,0.25
39,"[20, 26]",[9],0.041666666666666664,0.25
40,[20],[10],0.125,0.25
41,"[2, 20]",[10],0.041666666666666664,0.25
42,[20],[10],0.125,0.25
43,"[20, 26]",[10],0.041666666666666664,0.25
44,[20],[11],0.125,0.25
45,"[2, 20]",[11],0.041666666666666664,0.25
46,[20],[11],0.125,0.25
47,"[20, 26]",[11],0.041666666666666664,0.25
48,[19],[12],0.125,0.25
49,"[2, 19]",[12],0.041666666666666664,0.25
50,[19],[12],0.125,0.25
51,"[19, 26]",[12],0.041666666666666664,0.25
52,[19],[13],0.125,0.25
53,"[2, 19]",[13],0.041666666666666664,0.25
54,[19],[13],0.125,0.25
55,"[19, 26]",[13],0.041666666666666664,0.25
56,[19],[14],0.125,0.25
57,"[2, 19]",[14],0.041666666666666664,0.25
58,[19],[14],0.125,0.25
59,"[19, 26]",[14],0.041666666666666664,0.25
60,[19],[15],0.125,0.25
61,"[2, 19]",[15],0.041666666666666664,0.25
62,[19],[15],0.125,0.25
63,"[19, 26]",[15],0.041666666666666664,0.25
64,[19],[16],0.16666666666666666,0.3333333333333333
65,"[2, 19]",[16],0.05555555555555555,0.3333333333333333
66,[19],[16],0.16666666666666666,0.3333333333333333
67,"[19, 26]",[16],0.05555555555555555,0.3333333333333333
68,[19],[17],0.16666666666666666,0.3333333333333333
69,"[2, 19]",[17],0.05555555555555555,0.3333333333333333
70,[19],[17],0.16666666666666666,0.3333333333333333
71,"[19, 26]",[17],0.05555555555555555,0.3333333333333333
72,[19],[18],0.16666666666666666,0.3333333333333333
73,"[2, 19]",[18],0.05555555555555555,0.3333333333333333
74,[19],[18],0.16666666666666666,0.3333333333333333
75,"[19, 26]",[18],0.05555555555555555,0.3333333333333333
76,[2],[19],0.16666666666666666,0.5
77,"[2, 16]",[19],0.05555555555555555,0.5
78,[2],[19],0.16666666666666666,0.5
79,"[2, 26]",[19],0.05555555555555555,0.5
80,[2],[20],0.16666666666666666,0.5
81,"[2, 16]",[20],0.05555555555555555,0.5
82,[2],[20],0.16666666666666666,0.5
83,"[2, 24]",[20],0.05555555555555555,0.5
84,[20],[21],0.16666666666666666,0.3333333333333333
85,"[2, 20]",[21],0.05555555555555555,0.3333333333333333
86,[20],[21],0.16666666666666666,0.3333333333333333
87,"[20, 29]",[21],0.05555555555555555,0.3333333333333333
88,[20],[22],0.16666666666666666,0.3333333333333333
89,"[2, 20]",[22],0.05555555555555555,0.3333333333333333
90,[20],[22],0.16666666666666666,0.3333333333333333
91,"[20, 29]",[22],0.05555555555555555,0.3333333333333333
92,[20],[23],0.16666666666666666,0.3333333333333333
93,"[2, 20]",[23],0.05555555555555555,0.3333333333333333
94,[20],[23],0.16666666666666666,0.3333333333333333
95,"[20, 26]",[23],0.05555555555555555,0.3333333333333333
96,[20],[24],0.16666666666666666,0.3333333333333333
97,"[2, 20]",[24],0.05555555555555555,0.3333333333333333
98,[20],[24],0.16666666666666666,0.3333333333333333
99,"[17, 20]",[24],0.05555555555555555,0.3333333333333333
100,[20],[25],0.16666666666666666,0.3333333333333333
101,"[2, 20]",[25],0.05555555555555555,0.3333333333333333
102,[20],[25],0.16666666666666666,0.3333333333333333
103,"[17, 20]",[25],0.05555555555555555,0.3333333333333333
104,[29],[26],0.3333333333333333,1.0
105,"[20, 29]",[26],0.16666666666666666,1.0
106,[29],[26],0.3333333333333333,1.0
107,"[1, 29]",[26],0.1111111111111111,1.0
108,[1],[27],0.0,0.0
109,"[1, 20]",[27],0.0,0.0
110,[1],[27],0.0,0.0
111,"[1, 16]",[27],0.0,0.0
112,[22],[28],0.11689814814814815,0.3506944444444445
113,"[22, 24]",[28],0.06921296296296296,0.6229166666666667
114,[22],[28],0.11689814814814815,0.3506944444444445
115,"[20, 22]",[28],0.056095679012345676,0.3365740740740741
116,[26],[29],0.3333333333333333,1.0
117,"[20, 26]",[29],0.16666666666666666,1.0
118,[26],[29],0.3333333333333333,1.0
119,"[1, 26]",[29],0.1111111111111111,1.0
120,[22],[30],0.012654320987654321,0.03796296296296297
121,"[20, 22]",[30],0.004243827160493827,0.02546296296296296
122,[22],[30],0.012654320987654321,0.03796296296296297
123,"[22, 24]",[30],0.012654320987654321,0.1138888888888889
124,[22],[31],0.09259259259259259,0.2777777777777778
125,"[20, 22]",[31],0.050771604938271604,0.30462962962962964
126,[22],[31],0.09259259259259259,0.2777777777777778
127,"[2, 22]",[31],0.046296296296296294,0.4166666666666667
