,antecedent,consequent,support,confidence
0,[55],[0],0.8882978723404256,0.8885758998435055
1,"[37, 55]",[0],0.880162703379224,0.8876617229409909
2,[55],[0],0.8882978723404256,0.8885758998435055
3,"[26, 55]",[0],0.8882978723404256,0.8927672955974842
4,[55],[1],0.1113892365456821,0.11142410015649451
5,"[26, 55]",[1],0.10669586983729662,0.10723270440251571
6,[55],[1],0.1113892365456821,0.11142410015649451
7,"[37, 55]",[1],0.1113892365456821,0.11233827705900916
8,[55],[2],0.9292866082603254,0.9295774647887324
9,"[26, 55]",[2],0.9270963704630788,0.9317610062893081
10,[55],[2],0.9292866082603254,0.9295774647887324
11,"[37, 55]",[2],0.9227158948685857,0.9305774692331966
12,[55],[3],0.07040050062578222,0.0704225352112676
13,"[26, 55]",[3],0.0678973717146433,0.06823899371069182
14,[55],[3],0.07040050062578222,0.0704225352112676
15,"[37, 55]",[3],0.0688360450563204,0.06942253076680342
16,[55],[4],0.9621401752190237,0.9624413145539905
17,"[26, 55]",[4],0.9599499374217773,0.9647798742138365
18,[55],[4],0.9621401752190237,0.9624413145539905
19,"[37, 55]",[4],0.9540050062578223,0.9621331650362891
20,[55],[5],0.03754693366708386,0.03755868544600939
21,"[26, 55]",[5],0.03504380475594493,0.03522012578616352
22,[55],[5],0.03754693366708386,0.03755868544600939
23,"[37, 55]",[5],0.03754693366708386,0.03786683496371095
24,[55],[6],0.898936170212766,0.8992175273865414
25,"[37, 55]",[6],0.8920525657071339,0.899652887346166
26,[55],[6],0.898936170212766,0.8992175273865414
27,"[26, 55]",[6],0.896433041301627,0.9009433962264151
28,[55],[7],0.10075093867334167,0.10078247261345852
29,"[26, 55]",[7],0.09856070087609511,0.0990566037735849
30,[55],[7],0.10075093867334167,0.10078247261345852
31,"[37, 55]",[7],0.09949937421777222,0.10034711265383403
32,[55],[8],0.6658322903629537,0.6660406885758998
33,"[37, 55]",[8],0.6576971214017522,0.6633007257810035
34,[55],[8],0.6658322903629537,0.6660406885758998
35,"[26, 55]",[8],0.6611389236545682,0.6644654088050314
36,[55],[9],0.33385481852315396,0.3339593114241002
37,"[55, 61]",[9],0.304755944931164,0.37034220532319395
38,[55],[9],0.33385481852315396,0.3339593114241002
39,"[45, 55]",[9],0.33385481852315396,0.35424966799468793
40,[55],[10],0.5384856070087609,0.5386541471048513
41,"[26, 55]",[10],0.5337922403003754,0.5364779874213835
42,[55],[10],0.5384856070087609,0.5386541471048513
43,"[37, 55]",[10],0.5350438047559449,0.539602398232881
44,[55],[11],0.4612015018773467,0.4613458528951487
45,"[26, 55]",[11],0.4612015018773467,0.46352201257861636
46,[55],[11],0.4612015018773467,0.4613458528951487
